start,end,text,speaker
1618.144,1618.264,we,SPEAKER_00
1618.284,1618.524,"don't,",SPEAKER_04
1618.705,1619.885,then,SPEAKER_04
1620.246,1622.067,yeah.,SPEAKER_04
1622.728,1623.068,Yeah.,SPEAKER_03
1623.328,1623.548,One,SPEAKER_03
1623.568,1623.728,thing,SPEAKER_03
1623.748,1623.889,I,SPEAKER_03
1623.909,1624.069,will,SPEAKER_03
1624.089,1624.369,say,SPEAKER_03
1624.429,1624.549,is,SPEAKER_03
1624.889,1625.029,I've,SPEAKER_03
1625.069,1625.33,had,SPEAKER_03
1625.35,1625.37,a,SPEAKER_03
1626.671,1627.211,really,SPEAKER_03
1627.271,1627.792,creative,SPEAKER_03
1627.852,1628.192,puzzle,SPEAKER_03
1628.232,1628.472,where,SPEAKER_03
1628.792,1628.852,it,SPEAKER_03
1628.892,1629.133,didn't,SPEAKER_03
1629.153,1629.473,involve,SPEAKER_03
1629.573,1629.993,"matches,",SPEAKER_03
1630.133,1630.333,but,SPEAKER_03
1630.353,1630.554,like,SPEAKER_03
1630.674,1630.774,you,SPEAKER_03
1630.794,1630.914,were,SPEAKER_03
1631.094,1631.294,given,SPEAKER_03
1631.354,1631.414,a,SPEAKER_03
1631.434,1631.755,flashlight,SPEAKER_03
1631.815,1631.875,at,SPEAKER_03
1631.895,1631.995,the,SPEAKER_03
1632.015,1632.175,start,SPEAKER_03
1632.195,1632.235,of,SPEAKER_03
1632.255,1632.335,the,SPEAKER_03
1632.375,1632.555,room,SPEAKER_03
1632.595,1632.675,and,SPEAKER_03
1632.695,1632.875,then,SPEAKER_03
1632.895,1633.096,later,SPEAKER_03
1633.136,1633.176,in,SPEAKER_03
1633.196,1633.276,the,SPEAKER_03
1633.316,1633.396,room,SPEAKER_03
1633.416,1633.516,you,SPEAKER_03
1633.536,1633.656,had,SPEAKER_03
1633.676,1633.716,to,SPEAKER_03
1633.736,1633.996,take,SPEAKER_03
1634.016,1634.176,the,SPEAKER_03
1634.196,1634.677,batteries,SPEAKER_03
1634.717,1634.797,out,SPEAKER_03
1634.837,1634.877,of,SPEAKER_03
1634.897,1635.037,the,SPEAKER_03
1635.057,1635.457,flashlight,SPEAKER_03
1635.477,1635.517,to,SPEAKER_03
1635.537,1635.598,use,SPEAKER_03
1635.618,1635.698,it,SPEAKER_03
1635.718,1635.858,for,SPEAKER_03
1635.898,1636.338,something,SPEAKER_03
1636.398,1636.578,else.,SPEAKER_03
1636.959,1637.059,So,SPEAKER_00
1637.119,1637.159,it,SPEAKER_00
1637.239,1637.339,could,SPEAKER_00
1637.359,1637.459,be,SPEAKER_00
1637.479,1637.859,something,SPEAKER_00
1637.879,1638.039,like,SPEAKER_00
1638.079,1638.28,that,SPEAKER_00
1638.3,1638.42,where,SPEAKER_00
1638.48,1638.58,it's,SPEAKER_03
1638.62,1638.76,like,SPEAKER_03
1638.92,1639.08,you,SPEAKER_03
1639.32,1639.42,use,SPEAKER_03
1639.44,1639.561,the,SPEAKER_03
1639.581,1639.881,matches,SPEAKER_03
1639.901,1640.101,for,SPEAKER_03
1640.121,1640.381,"light,",SPEAKER_03
1640.561,1640.681,but,SPEAKER_03
1640.862,1641.062,then,SPEAKER_03
1641.102,1641.242,you,SPEAKER_03
1641.342,1641.522,also,SPEAKER_03
1641.542,1641.702,need,SPEAKER_03
1641.722,1641.862,to,SPEAKER_03
1641.902,1641.982,use,SPEAKER_03
1642.002,1642.123,them,SPEAKER_03
1642.143,1642.263,for,SPEAKER_03
1642.303,1642.583,something,SPEAKER_03
1642.663,1642.803,else.,SPEAKER_03
1644.56,1644.62,I,SPEAKER_03
1644.66,1644.78,guess,SPEAKER_03
1644.82,1644.9,if,SPEAKER_03
1644.94,1645.14,it's,SPEAKER_03
1645.16,1645.561,virtual,SPEAKER_03
1645.581,1645.701,you,SPEAKER_03
1645.721,1645.901,just,SPEAKER_03
1645.921,1646.161,have,SPEAKER_03
1646.201,1646.321,the,SPEAKER_03
1646.341,1646.741,matches,SPEAKER_03
1646.902,1647.202,don't,SPEAKER_03
1647.242,1647.342,like,SPEAKER_03
1647.382,1647.482,run,SPEAKER_03
1647.542,1647.622,out,SPEAKER_03
1647.722,1647.822,or,SPEAKER_03
1647.842,1648.242,whatever.,SPEAKER_03
1648.603,1648.923,"Okay,",SPEAKER_03
1648.943,1649.243,that's,SPEAKER_03
1649.283,1649.463,fair.,SPEAKER_03
1649.483,1649.983,"Yeah,",SPEAKER_03
1650.484,1650.624,yeah.,SPEAKER_03
1650.644,1650.844,"Yeah,",SPEAKER_03
1651.404,1651.584,it's,SPEAKER_00
1651.604,1651.905,virtual,SPEAKER_00
1651.925,1651.985,so,SPEAKER_00
1652.025,1652.125,you,SPEAKER_00
1652.145,1652.245,can,SPEAKER_00
1652.325,1652.385,use,SPEAKER_00
1652.425,1652.465,it,SPEAKER_00
1652.525,1652.745,again.,SPEAKER_00
1652.925,1653.506,Maybe,SPEAKER_00
1653.526,1653.786,let's,SPEAKER_00
1653.826,1654.246,just,SPEAKER_00
1654.286,1654.646,replace,SPEAKER_00
1654.686,1654.786,the,SPEAKER_00
1654.806,1655.067,matches,SPEAKER_00
1655.107,1655.207,with,SPEAKER_00
1655.287,1655.327,a,SPEAKER_00
1655.367,1655.687,"lighter,",SPEAKER_00
1655.707,1655.727,I,SPEAKER_00
1655.747,1655.847,don't,SPEAKER_00
1655.867,1656.227,"know,",SPEAKER_00
1656.247,1656.447,like,SPEAKER_00
1656.488,1656.808,somewhere,SPEAKER_00
1656.828,1656.968,small.,SPEAKER_00
1657.008,1657.288,Yeah.,SPEAKER_00
1657.688,1658.249,Somewhere,SPEAKER_00
1658.269,1658.389,small,SPEAKER_00
1658.409,1658.509,with,SPEAKER_00
1658.569,1658.629,a,SPEAKER_00
1658.649,1659.009,lighter.,SPEAKER_00
1659.609,1659.83,Lighter,SPEAKER_02
1659.85,1659.97,can,SPEAKER_02
1660.03,1660.13,go,SPEAKER_02
1660.19,1660.35,on,SPEAKER_02
1660.99,1661.351,alone.,SPEAKER_02
1662.451,1662.872,"Yeah,",SPEAKER_02
1662.892,1663.292,that's,SPEAKER_02
1663.312,1663.532,good.,SPEAKER_02
1663.592,1663.772,Or,SPEAKER_02
1663.932,1664.252,maybe,SPEAKER_02
1664.372,1664.452,you,SPEAKER_02
1664.473,1664.793,know,SPEAKER_02
1664.813,1665.113,that,SPEAKER_02
1665.133,1665.513,those,SPEAKER_02
1665.533,1665.833,sticks,SPEAKER_02
1665.853,1665.953,that,SPEAKER_02
1665.973,1666.274,you're,SPEAKER_02
1666.314,1666.654,showing,SPEAKER_02
1666.674,1666.974,"them,",SPEAKER_02
1666.994,1667.394,they,SPEAKER_02
1667.655,1667.975,do,SPEAKER_02
1667.995,1668.155,them,SPEAKER_02
1668.175,1668.315,like,SPEAKER_02
1668.375,1668.595,"this,",SPEAKER_02
1668.775,1668.895,you,SPEAKER_02
1668.915,1669.215,"know,",SPEAKER_02
1669.235,1669.376,like,SPEAKER_02
1669.396,1669.676,they,SPEAKER_02
1669.836,1669.976,sort,SPEAKER_02
1670.036,1670.276,of,SPEAKER_02
1670.316,1670.456,like,SPEAKER_02
1671.537,1671.717,try,SPEAKER_02
1671.737,1671.857,to,SPEAKER_02
1671.877,1672.297,break,SPEAKER_02
1672.317,1672.437,them,SPEAKER_02
1672.518,1672.698,and,SPEAKER_02
1672.718,1672.818,then,SPEAKER_02
1673.595,1673.795,How,SPEAKER_02
1673.815,1674.055,about,SPEAKER_02
1674.075,1674.515,we,SPEAKER_02
1674.535,1674.635,just,SPEAKER_02
1674.655,1674.795,start,SPEAKER_02
1674.815,1674.915,with,SPEAKER_02
1674.935,1675.355,matchsticks,SPEAKER_02
1675.555,1675.655,and,SPEAKER_02
1675.815,1676.075,place,SPEAKER_02
1676.115,1676.255,the,SPEAKER_02
1676.335,1676.516,light,SPEAKER_02
1676.556,1676.616,on,SPEAKER_02
1676.716,1676.796,a,SPEAKER_02
1676.816,1677.296,table,SPEAKER_02
1677.376,1677.656,or,SPEAKER_02
1677.696,1678.376,something,SPEAKER_02
1678.436,1678.556,in,SPEAKER_02
1678.576,1678.956,the,SPEAKER_02
1678.996,1679.236,virtual,SPEAKER_02
1679.256,1679.436,room,SPEAKER_02
1679.456,1679.676,itself?,SPEAKER_02
1703.41,1703.57,How,SPEAKER_00
1703.59,1703.79,about,SPEAKER_00
1703.83,1704.01,we,SPEAKER_00
1704.05,1704.311,start,SPEAKER_00
1704.351,1704.471,with,SPEAKER_00
1704.531,1704.971,"matchsticks,",SPEAKER_00
1705.231,1705.371,but,SPEAKER_00
1705.471,1705.651,place,SPEAKER_00
1705.691,1705.851,the,SPEAKER_00
1705.892,1706.192,lighter,SPEAKER_00
1706.352,1706.452,in,SPEAKER_00
1706.492,1706.612,the,SPEAKER_00
1706.652,1706.972,virtual,SPEAKER_00
1706.992,1707.132,room,SPEAKER_00
1707.172,1707.452,itself.,SPEAKER_00
1707.492,1707.633,So,SPEAKER_00
1707.653,1707.813,they,SPEAKER_00
1707.853,1708.073,find,SPEAKER_00
1708.113,1708.193,it,SPEAKER_00
1708.233,1708.653,eventually.,SPEAKER_00
1710.114,1710.314,Okay.,SPEAKER_03
1711.115,1711.295,Cause,SPEAKER_00
1711.315,1711.515,then,SPEAKER_00
1711.935,1711.995,it,SPEAKER_00
1712.015,1712.175,won't,SPEAKER_00
1712.195,1712.275,be,SPEAKER_00
1712.295,1712.436,that,SPEAKER_00
1712.496,1712.676,"easy,",SPEAKER_00
1712.696,1712.896,right?,SPEAKER_00
1713.316,1713.456,You're,SPEAKER_00
1713.616,1713.876,lighting,SPEAKER_00
1713.896,1713.976,the,SPEAKER_00
1713.996,1714.397,matchsticks,SPEAKER_00
1714.497,1714.657,and,SPEAKER_00
1714.777,1714.897,it's,SPEAKER_00
1715.317,1715.497,sort,SPEAKER_00
1715.517,1715.657,of,SPEAKER_00
1715.718,1715.958,taking,SPEAKER_00
1715.978,1716.218,time.,SPEAKER_00
1716.918,1717.178,You're,SPEAKER_00
1717.258,1717.359,also,SPEAKER_00
1717.379,1717.599,scared,SPEAKER_00
1717.619,1717.719,with,SPEAKER_00
1717.739,1717.799,the,SPEAKER_00
1717.839,1718.079,sound,SPEAKER_00
1718.099,1718.259,coming,SPEAKER_00
1718.359,1718.539,in.,SPEAKER_03
1720.1,1720.3,Yeah.,SPEAKER_03
1720.34,1720.681,Maybe,SPEAKER_03
1720.741,1720.841,you,SPEAKER_03
1720.861,1721.141,need,SPEAKER_03
1721.201,1721.321,to,SPEAKER_03
1721.401,1721.481,use,SPEAKER_03
1721.521,1721.641,the,SPEAKER_03
1721.681,1721.961,matchsticks,SPEAKER_03
1721.981,1722.101,to,SPEAKER_03
1722.201,1722.442,really,SPEAKER_03
1722.462,1722.862,slow,SPEAKER_03
1722.882,1723.002,the,SPEAKER_03
1723.042,1723.222,light.,SPEAKER_03
1725.164,1725.564,find,SPEAKER_03
1725.604,1725.784,the,SPEAKER_03
1725.804,1726.125,lighter,SPEAKER_03
1726.145,1726.265,so,SPEAKER_03
1726.285,1726.385,you,SPEAKER_03
1726.565,1726.705,can,SPEAKER_03
1726.805,1727.205,actually,SPEAKER_03
1727.245,1727.365,have,SPEAKER_03
1727.385,1727.526,the,SPEAKER_03
1727.546,1727.746,light.,SPEAKER_03
1727.806,1728.106,"Yeah,",SPEAKER_00
1728.126,1728.266,they,SPEAKER_00
1728.326,1728.426,will,SPEAKER_00
1728.466,1728.826,obviously,SPEAKER_00
1728.846,1728.906,be,SPEAKER_00
1728.926,1729.287,scouting,SPEAKER_00
1729.327,1729.387,the,SPEAKER_00
1729.427,1729.587,room,SPEAKER_00
1729.607,1729.827,so,SPEAKER_00
1729.867,1730.067,maybe,SPEAKER_00
1730.087,1730.167,we,SPEAKER_00
1730.187,1730.307,can,SPEAKER_00
1730.327,1730.507,place,SPEAKER_00
1730.547,1730.607,a,SPEAKER_00
1730.627,1730.888,lighter,SPEAKER_00
1730.908,1731.088,there,SPEAKER_00
1731.148,1731.268,and,SPEAKER_00
1731.288,1731.388,they,SPEAKER_00
1731.408,1731.548,could,SPEAKER_00
1731.588,1731.748,find,SPEAKER_00
1731.788,1731.868,it,SPEAKER_00
1731.908,1732.288,eventually,SPEAKER_00
1732.328,1732.448,and,SPEAKER_00
1732.729,1732.829,be,SPEAKER_00
1732.869,1733.209,relieved.,SPEAKER_00
1733.429,1733.609,"Yeah,",SPEAKER_00
1733.629,1733.729,we,SPEAKER_00
1733.749,1733.929,found,SPEAKER_00
1733.949,1734.11,this.,SPEAKER_00
1735.31,1735.47,Let's,SPEAKER_00
1735.51,1735.67,move,SPEAKER_00
1735.69,1735.951,forward,SPEAKER_00
1735.971,1736.031,to,SPEAKER_00
1736.051,1736.291,something,SPEAKER_00
1736.331,1736.471,else.,SPEAKER_00
1737.632,1737.732,We,SPEAKER_00
1737.752,1737.872,could,SPEAKER_00
1737.892,1737.952,do,SPEAKER_00
1737.992,1738.112,that.,SPEAKER_00
1766.185,1766.265,So,SPEAKER_03
1766.285,1766.345,I,SPEAKER_03
1766.365,1766.505,can,SPEAKER_03
1766.525,1766.905,link,SPEAKER_03
1767.025,1767.345,sticky,SPEAKER_03
1767.385,1767.586,notes,SPEAKER_03
1767.626,1768.146,together.,SPEAKER_03
1771.367,1771.667,"Here,",SPEAKER_03
1771.847,1772.187,they,SPEAKER_03
1772.207,1772.327,had,SPEAKER_03
1772.387,1772.467,an,SPEAKER_03
1772.507,1772.768,error,SPEAKER_03
1772.788,1773.108,between,SPEAKER_03
1773.168,1773.388,them.,SPEAKER_03
1785.652,1786.053,So,SPEAKER_03
1786.393,1786.753,"here,",SPEAKER_03
1786.773,1786.793,I,SPEAKER_03
1787.053,1787.193,think,SPEAKER_03
1787.533,1788.394,I'll,SPEAKER_03
1788.674,1788.974,move,SPEAKER_03
1789.014,1789.134,this,SPEAKER_03
1789.334,1789.534,down.,SPEAKER_03
1797.309,1797.409,I,SPEAKER_00
1797.429,1797.569,don't,SPEAKER_00
1797.589,1797.729,know,SPEAKER_00
1797.79,1797.85,if,SPEAKER_00
1797.93,1797.97,a,SPEAKER_00
1797.99,1798.43,flowchart,SPEAKER_00
1798.49,1798.57,is,SPEAKER_00
1798.59,1798.65,the,SPEAKER_00
1798.67,1798.791,best,SPEAKER_00
1798.811,1798.871,way,SPEAKER_00
1798.891,1798.971,to,SPEAKER_00
1799.051,1799.672,organize,SPEAKER_03
1800.332,1800.673,this.,SPEAKER_03
1801.654,1801.734,I,SPEAKER_03
1801.794,1801.954,can't,SPEAKER_03
1802.074,1802.254,tell.,SPEAKER_03
1802.274,1802.514,"Yeah,",SPEAKER_03
1802.534,1802.555,I,SPEAKER_03
1804.336,1804.457,guess,SPEAKER_03
1804.477,1804.717,maybe,SPEAKER_02
1804.757,1804.817,we,SPEAKER_02
1804.837,1804.957,could,SPEAKER_02
1804.997,1805.357,have,SPEAKER_03
1805.518,1805.598,it,SPEAKER_03
1805.638,1805.838,like,SPEAKER_03
1805.858,1805.978,just,SPEAKER_03
1806.058,1806.098,if,SPEAKER_02
1806.118,1806.399,there's,SPEAKER_02
1806.419,1806.559,like,SPEAKER_03
1806.659,1806.919,sections.,SPEAKER_02
1806.939,1807.019,Do,SPEAKER_02
1807.039,1807.119,you,SPEAKER_02
1807.139,1807.239,see,SPEAKER_02
1807.279,1807.38,this,SPEAKER_02
1807.4,1807.52,one?,SPEAKER_02
1807.62,1807.82,"Oh,",SPEAKER_02
1808.401,1808.741,yeah.,SPEAKER_03
1820.954,1821.014,I,SPEAKER_00
1821.054,1821.214,think,SPEAKER_00
1821.234,1821.334,we,SPEAKER_00
1821.354,1821.494,can,SPEAKER_00
1821.554,1821.874,remove,SPEAKER_00
1821.894,1822.014,the,SPEAKER_00
1822.114,1822.474,cupboard,SPEAKER_00
1822.594,1823.054,furniture,SPEAKER_00
1823.094,1823.475,puzzle,SPEAKER_00
1823.595,1823.815,because,SPEAKER_00
1823.835,1823.915,we,SPEAKER_00
1823.955,1824.015,are,SPEAKER_00
1824.055,1824.315,already,SPEAKER_00
1824.355,1824.475,put,SPEAKER_00
1824.535,1824.575,a,SPEAKER_00
1824.615,1824.875,case,SPEAKER_00
1824.935,1825.335,inside,SPEAKER_00
1826.075,1826.315,more,SPEAKER_00
1826.355,1826.435,of,SPEAKER_00
1826.475,1826.615,the,SPEAKER_00
1826.655,1827.155,ancients.,SPEAKER_00
1829.056,1829.196,Okay.,SPEAKER_04
1829.216,1829.396,Okay.,SPEAKER_04
1835.457,1835.717,"Yeah,",SPEAKER_03
1835.797,1835.837,we,SPEAKER_03
1835.857,1835.997,could,SPEAKER_03
1836.017,1836.157,do,SPEAKER_03
1836.177,1836.257,that.,SPEAKER_03
1850.111,1850.431,"Yeah,",SPEAKER_03
1850.451,1850.591,just,SPEAKER_03
1850.611,1850.731,make,SPEAKER_03
1850.811,1850.871,it,SPEAKER_03
1850.911,1850.971,a,SPEAKER_03
1850.991,1851.372,text,SPEAKER_03
1851.392,1851.712,thing.,SPEAKER_03
1851.852,1852.292,"Yeah,",SPEAKER_03
1852.392,1853.112,hold,SPEAKER_03
1859.455,1859.835,on.,SPEAKER_03
1859.855,1860.155,Right,SPEAKER_02
1860.175,1860.435,"here,",SPEAKER_03
1861.536,1861.956,I'll,SPEAKER_02
1861.976,1862.316,write,SPEAKER_02
1862.376,1862.476,it,SPEAKER_03
1862.536,1862.596,up.,SPEAKER_03
1862.656,1862.936,"Listen,",SPEAKER_03
1863.296,1863.556,"listen,",SPEAKER_02
1863.697,1864.237,listen.,SPEAKER_02
1864.277,1864.517,Let's,SPEAKER_02
1864.557,1864.897,"make,",SPEAKER_02
1865.097,1865.117,I,SPEAKER_02
1865.157,1865.317,don't,SPEAKER_02
1865.357,1865.577,"know,",SPEAKER_02
1865.597,1866.017,like,SPEAKER_02
1866.498,1866.758,different,SPEAKER_02
1866.778,1867.358,sections.,SPEAKER_02
1867.438,1867.838,One,SPEAKER_02
1867.858,1868.318,section,SPEAKER_02
1868.739,1869.219,contains,SPEAKER_02
1869.319,1869.559,all,SPEAKER_02
1869.599,1869.699,the,SPEAKER_02
1869.719,1870.059,sticky,SPEAKER_02
1870.079,1870.219,notes,SPEAKER_02
1870.239,1870.519,where,SPEAKER_02
1870.679,1870.919,we,SPEAKER_02
1871.86,1872.52,discuss,SPEAKER_02
1872.54,1872.72,like,SPEAKER_02
1873.1,1873.701,sticky,SPEAKER_02
1873.721,1873.981,notes,SPEAKER_00
1874.001,1874.321,"board,",SPEAKER_00
1874.341,1874.461,but,SPEAKER_00
1874.481,1874.701,the,SPEAKER_00
1874.721,1875.361,setting,SPEAKER_00
1875.421,1875.661,of,SPEAKER_00
1875.681,1875.781,the,SPEAKER_00
1875.801,1875.981,"room,",SPEAKER_02
1876.142,1876.282,what's,SPEAKER_02
1876.342,1876.662,inside,SPEAKER_00
1876.682,1876.922,this,SPEAKER_00
1877.002,1877.622,"skeleton,",SPEAKER_00
1877.642,1877.982,there's,SPEAKER_02
1878.002,1878.122,"sound,",SPEAKER_02
1880.185,1880.565,There's,SPEAKER_02
1880.986,1881.026,a,SPEAKER_02
1881.086,1881.166,lot,SPEAKER_02
1881.206,1881.246,of,SPEAKER_02
1881.266,1881.526,pitch,SPEAKER_02
1881.546,1881.906,black,SPEAKER_02
1882.027,1882.287,things,SPEAKER_02
1882.427,1882.527,like,SPEAKER_02
1882.547,1882.647,that,SPEAKER_02
1882.707,1882.967,about,SPEAKER_02
1882.987,1883.087,the,SPEAKER_02
1883.107,1883.548,setting,SPEAKER_02
1883.588,1883.668,in,SPEAKER_02
1883.728,1883.948,one,SPEAKER_02
1883.968,1884.388,section.,SPEAKER_02
1884.408,1884.528,We,SPEAKER_02
1884.569,1884.669,have,SPEAKER_02
1884.729,1884.869,all,SPEAKER_02
1885.029,1885.269,the,SPEAKER_02
1885.289,1885.549,"puzzles,",SPEAKER_02
1885.569,1885.769,let's,SPEAKER_02
1885.89,1886.05,say.,SPEAKER_02
1886.45,1886.77,Okay.,SPEAKER_02
1886.79,1887.571,Like,SPEAKER_02
1887.631,1889.572,within,SPEAKER_02
1889.592,1889.693,the,SPEAKER_02
1889.773,1890.113,public,SPEAKER_02
1890.193,1890.553,"section,",SPEAKER_02
1890.573,1890.693,we,SPEAKER_02
1890.713,1890.793,can,SPEAKER_02
1890.813,1891.074,"say,",SPEAKER_02
1891.114,1891.534,"okay,",SPEAKER_02
1891.994,1892.134,what,SPEAKER_02
1892.154,1892.275,do,SPEAKER_02
1892.295,1892.375,you,SPEAKER_02
1892.455,1892.715,use?,SPEAKER_02
1892.795,1893.315,"Yeah,",SPEAKER_02
1893.375,1893.436,I,SPEAKER_02
1893.456,1893.776,like,SPEAKER_02
1894.937,1895.537,that.,SPEAKER_03
1896.118,1896.318,So,SPEAKER_02
1896.338,1896.718,like,SPEAKER_02
1896.838,1896.998,we,SPEAKER_02
1897.018,1897.359,sort,SPEAKER_02
1897.379,1897.439,"of,",SPEAKER_02
1897.639,1897.699,or,SPEAKER_02
1897.839,1898.119,we,SPEAKER_02
1898.139,1898.259,sort,SPEAKER_02
1898.299,1898.419,of,SPEAKER_02
1898.439,1898.58,write,SPEAKER_02
1898.72,1898.84,the,SPEAKER_02
1898.86,1899.18,puzzles,SPEAKER_03
1899.22,1899.28,in,SPEAKER_03
1899.32,1899.38,one,SPEAKER_03
1899.44,1899.901,area,SPEAKER_03
1899.961,1900.041,and,SPEAKER_03
1900.101,1900.241,then,SPEAKER_03
1900.321,1900.381,on,SPEAKER_03
1900.401,1900.481,the,SPEAKER_03
1900.501,1900.661,other,SPEAKER_03
1900.761,1900.881,"one,",SPEAKER_03
1900.921,1901.021,we,SPEAKER_03
1901.042,1901.602,arrange,SPEAKER_03
1901.682,1901.842,where,SPEAKER_03
1901.962,1902.082,the,SPEAKER_03
1902.122,1902.423,puzzles,SPEAKER_03
1902.483,1902.783,actually,SPEAKER_03
1902.863,1903.143,go.,SPEAKER_03
1903.864,1904.124,"Yeah,",SPEAKER_00
1904.164,1904.264,we,SPEAKER_00
1904.284,1904.404,could,SPEAKER_00
1904.424,1904.544,do,SPEAKER_00
1904.564,1904.704,that.,SPEAKER_00
1904.845,1904.925,"So,",SPEAKER_00
1910.83,1911.53,"Yeah,",SPEAKER_03
1911.61,1911.67,I,SPEAKER_03
1911.69,1912.431,"mean,",SPEAKER_03
1912.851,1912.931,I,SPEAKER_03
1912.951,1913.291,think,SPEAKER_03
1913.351,1913.451,I,SPEAKER_03
1913.471,1913.591,might,SPEAKER_03
1913.612,1913.992,copy,SPEAKER_03
1914.012,1914.152,this,SPEAKER_03
1914.212,1914.392,over,SPEAKER_03
1914.412,1914.552,to,SPEAKER_03
1914.572,1914.912,somewhere,SPEAKER_03
1914.952,1915.112,where,SPEAKER_03
1915.172,1915.272,it's,SPEAKER_03
1915.292,1915.733,like,SPEAKER_03
1915.753,1915.793,we,SPEAKER_03
1917.133,1917.374,have,SPEAKER_03
1917.474,1917.534,it,SPEAKER_03
1917.834,1919.194,organized.,SPEAKER_03
1921.156,1921.196,I,SPEAKER_03
1921.256,1921.456,still,SPEAKER_03
1921.516,1921.696,use,SPEAKER_03
1921.756,1922.116,another,SPEAKER_03
1922.136,1922.396,text,SPEAKER_03
1922.416,1922.556,box,SPEAKER_03
1922.576,1922.676,for,SPEAKER_03
1922.856,1923.097,it.,SPEAKER_03
1924.217,1924.337,"Oh,",SPEAKER_03
1924.417,1924.737,nevermind.,SPEAKER_03
1924.837,1931.601,"Okay,",SPEAKER_03
1931.621,1932.061,so,SPEAKER_00
1932.181,1932.261,I'll,SPEAKER_00
1932.281,1932.602,just,SPEAKER_00
1932.622,1932.782,make,SPEAKER_00
1932.842,1932.942,one,SPEAKER_00
1932.982,1933.382,over,SPEAKER_00
1933.402,1933.482,to,SPEAKER_00
1933.502,1933.582,the,SPEAKER_00
1933.622,1934.002,left-hand,SPEAKER_00
1934.122,1934.282,side.,SPEAKER_00
1934.363,1934.503,"Oh,",SPEAKER_00
1934.983,1935.123,it's,SPEAKER_03
1935.143,1935.363,so,SPEAKER_03
1935.523,1936.023,small.,SPEAKER_03
1937.704,1937.824,It's,SPEAKER_03
1937.864,1938.545,literally,SPEAKER_03
None,None,74.,None
1942.026,1942.326,"Wow,",SPEAKER_03
1942.366,1942.466,we,SPEAKER_03
1942.506,1942.746,really,SPEAKER_03
1942.766,1942.907,made,SPEAKER_03
1943.247,1943.447,some,SPEAKER_03
1943.487,1943.607,big,SPEAKER_03
1943.627,1943.747,font,SPEAKER_03
1943.787,1943.987,sizes.,SPEAKER_03
1944.047,1944.367,It's,SPEAKER_03
1944.387,1944.487,like,SPEAKER_03
None,None,288,None
1944.608,1946.389,sized,SPEAKER_03
1946.649,1949.29,font.,SPEAKER_03
1950.111,1950.611,I'm,SPEAKER_03
1952.132,1952.793,making,SPEAKER_03
1952.813,1952.913,the,SPEAKER_03
1953.153,1953.293,text,SPEAKER_03
1953.313,1953.493,box,SPEAKER_03
1953.553,1953.633,on,SPEAKER_03
1953.713,1953.873,the,SPEAKER_03
1953.893,1954.113,top,SPEAKER_03
1954.133,1954.253,"left,",SPEAKER_03
1954.293,1954.514,and,SPEAKER_03
1954.554,1954.994,all,SPEAKER_03
1955.014,1955.114,the,SPEAKER_03
1955.134,1955.434,sticky,SPEAKER_03
1955.454,1955.574,notes,SPEAKER_03
1955.594,1955.694,are,SPEAKER_03
1955.754,1956.014,so,SPEAKER_03
1956.034,1956.495,massive,SPEAKER_03
1956.715,1956.855,that,SPEAKER_03
1956.975,1957.095,I,SPEAKER_03
1957.115,1957.335,have,SPEAKER_03
1957.355,1957.475,to,SPEAKER_03
1957.535,1957.836,boost,SPEAKER_03
1957.856,1958.016,the,SPEAKER_03
1958.036,1958.176,text,SPEAKER_03
1958.376,1958.556,box,SPEAKER_03
1958.596,1958.836,so,SPEAKER_03
1958.896,1958.976,I,SPEAKER_03
1959.336,1959.457,can,SPEAKER_02
1959.477,1959.737,read,SPEAKER_03
1959.777,1959.857,it,SPEAKER_03
1959.957,1960.137,from,SPEAKER_03
1960.217,1960.357,out,SPEAKER_03
1961.998,1962.478,here.,SPEAKER_03
1963.219,1963.339,You,SPEAKER_02
1963.359,1963.499,can,SPEAKER_02
1963.519,1963.899,change,SPEAKER_02
1963.919,1964.059,the,SPEAKER_02
1964.099,1964.259,size,SPEAKER_02
1964.319,1964.38,of,SPEAKER_02
1964.4,1964.52,the,SPEAKER_02
1964.54,1964.82,sticky,SPEAKER_02
1964.84,1965.14,note.,SPEAKER_02
1965.2,1965.48,You,SPEAKER_02
1965.5,1965.82,can,SPEAKER_02
1965.9,1966.041,get,SPEAKER_02
1966.061,1966.761,them,SPEAKER_02
1966.821,1967.281,bigger.,SPEAKER_03
1967.301,1967.722,"Yeah,",SPEAKER_03
1967.782,1967.862,I,SPEAKER_02
1967.882,1968.082,didn't,SPEAKER_02
1968.102,1968.182,want,SPEAKER_02
1968.202,1968.262,to,SPEAKER_02
1968.282,1968.402,make,SPEAKER_02
1968.422,1968.522,them,SPEAKER_02
1968.582,1968.662,all,SPEAKER_03
1968.682,1969.022,smaller,SPEAKER_03
1969.042,1969.322,because,SPEAKER_03
1969.403,1969.483,we,SPEAKER_03
1969.543,1969.623,have,SPEAKER_03
1969.643,1969.743,sort,SPEAKER_03
1969.783,1969.823,of,SPEAKER_03
1969.883,1969.963,a,SPEAKER_03
1969.983,1970.243,range,SPEAKER_03
1970.303,1970.563,already.,SPEAKER_03
1972.708,1972.968,"Here,",SPEAKER_03
